address,name,size,status,match_percent,unit,evidence
0x0042A940,th095::PhotoStageSlotLifetimeView::PhotoStageSlotLifetimeView,117,matching,100.00,photo-overlay-slot-constructor,python3 scripts/build.py --unit photo-overlay-slot-constructor && python3 scripts/compare-coff-function.py --unit photo-overlay-slot-constructor --json
0x0042A9C0,th095::PhotoStageSlotLifetimeView::~PhotoStageSlotLifetimeView,103,matching,100.00,photo-overlay-slot-destructor,python3 scripts/build.py --unit photo-overlay-slot-destructor && python3 scripts/compare-coff-function.py --unit photo-overlay-slot-destructor --json
0x0042A8A0,th095::PhotoOverlayManagerView::PhotoOverlayManagerView,160,matching,100.00,photo-overlay-constructor,python3 scripts/build.py --unit photo-overlay-constructor && python3 scripts/compare-coff-function.py --unit photo-overlay-constructor --json
0x0042AA30,th095::PhotoOverlayManagerView::Initialize,88,matching,100.00,photo-overlay-initialize,python3 scripts/build.py --unit photo-overlay-initialize && python3 scripts/compare-coff-function.py --unit photo-overlay-initialize --json
0x0042AAF0,th095::PhotoOverlayManagerView::~PhotoOverlayManagerView,194,matching,100.00,photo-overlay-destructor,python3 scripts/build.py --unit photo-overlay-destructor && python3 scripts/compare-coff-function.py --unit photo-overlay-destructor --json
0x0042ABC0,th095::PhotoOverlayManagerView::Create,316,matching,100.00,photo-overlay-create,python3 scripts/build.py --unit photo-overlay-create && python3 scripts/compare-coff-function.py --unit photo-overlay-create --json
0x0042AD00,th095::PhotoOverlayManagerView::Destroy,95,matching,100.00,photo-overlay-destroy,python3 scripts/build.py --unit photo-overlay-destroy && python3 scripts/compare-coff-function.py --unit photo-overlay-destroy --json
0x0042C410,th095::DrawPhotoStage,57,matching,100.00,photo-overlay-draw-callback,python3 scripts/build.py --unit photo-overlay-draw-callback && python3 scripts/compare-coff-function.py --unit photo-overlay-draw-callback --json
0x0042AA90,th095::LoadPhotoAnm,52,matching,100.00,photo-load-anm,python3 scripts/build.py --unit photo-load-anm && python3 scripts/compare-coff-function.py --unit photo-load-anm --json
0x0041B920,th095::ReadResultHelpLine,264,matching,100.00,result-help-read-line,python3 scripts/build.py --unit result-help-read-line && python3 scripts/compare-coff-function.py --unit result-help-read-line --json
0x004353B0,th095::ReplayInputSource::Update,247,matching,100.00,replay-input-update,python3 scripts/build.py --unit replay-input-update && python3 scripts/compare-coff-function.py --unit replay-input-update --json
0x00436760,th095::ScreenEffect::Clear,190,matching,100.00,screen-effect-clear,python3 scripts/build.py --unit screen-effect-clear && python3 scripts/compare-coff-function.py --unit screen-effect-clear --json
0x00436820,th095::ScreenEffect::SetViewport,124,matching,100.00,screen-effect-set-viewport,python3 scripts/build.py --unit screen-effect-set-viewport && python3 scripts/compare-coff-function.py --unit screen-effect-set-viewport --json
0x004368A0,th095::ScreenEffect::CalcFadeIn,123,matching,100.00,screen-effect-calc-fade-in,python3 scripts/build.py --unit screen-effect-calc-fade-in && python3 scripts/compare-coff-function.py --unit screen-effect-calc-fade-in --json
0x00436D20,th095::ScreenEffect::CalcFadeHold,169,matching,100.00,screen-effect-calc-fade-hold,python3 scripts/build.py --unit screen-effect-calc-fade-hold && python3 scripts/compare-coff-function.py --unit screen-effect-calc-fade-hold --json
0x00437050,th095::ScreenEffect::DrawFullFade,145,matching,100.00,screen-effect-draw-full-fade,python3 scripts/build.py --unit screen-effect-draw-full-fade && python3 scripts/compare-coff-function.py --unit screen-effect-draw-full-fade --json
0x004370F0,th095::ScreenEffect::DrawPartialFade,69,matching,100.00,screen-effect-draw-partial-fade,python3 scripts/build.py --unit screen-effect-draw-partial-fade && python3 scripts/compare-coff-function.py --unit screen-effect-draw-partial-fade --json
0x00437140,th095::ScreenEffect::DrawArcadeFade,69,matching,100.00,screen-effect-draw-arcade-fade,python3 scripts/build.py --unit screen-effect-draw-arcade-fade && python3 scripts/compare-coff-function.py --unit screen-effect-draw-arcade-fade --json
0x00437280,th095::ScreenEffect::DrawArcadePulse,76,matching,100.00,screen-effect-draw-arcade-pulse,python3 scripts/build.py --unit screen-effect-draw-arcade-pulse && python3 scripts/compare-coff-function.py --unit screen-effect-draw-arcade-pulse --json
0x00435500,th095::ScoreProfileView::Initialize,122,matching,100.00,score-profile-initialize,python3 scripts/build.py --unit score-profile-initialize && python3 scripts/compare-coff-function.py --unit score-profile-initialize --json
0x004355F0,th095::InitializeScoreData,112,matching,100.00,score-data-initialize,python3 scripts/build.py --unit score-data-initialize && python3 scripts/compare-coff-function.py --unit score-data-initialize --json
0x00435660,th095::ReleaseScoreData,104,matching,100.00,score-data-release,python3 scripts/build.py --unit score-data-release && python3 scripts/compare-coff-function.py --unit score-data-release --json
0x00454E50,th095::PbgArchive::PbgArchive,53,matching,100.00,pbg-archive-constructor,python3 scripts/build.py --unit pbg-archive-constructor && python3 scripts/compare-coff-function.py --unit pbg-archive-constructor --json
0x00454EB0,th095::PbgArchive::Load,259,matching,100.00,pbg-archive-load,python3 scripts/build.py --unit pbg-archive-load && python3 scripts/compare-coff-function.py --unit pbg-archive-load --json
0x00454FC0,th095::PbgArchive::Release,190,matching,100.00,pbg-archive-release,python3 scripts/build.py --unit pbg-archive-release && python3 scripts/compare-coff-function.py --unit pbg-archive-release --json
0x00455820,th095::PbgArchiveEntry::~PbgArchiveEntry,41,matching,100.00,pbg-archive-entry-destructor,python3 scripts/build.py --unit pbg-archive-entry-destructor && python3 scripts/compare-coff-function.py --unit pbg-archive-entry-destructor --json
0x00456220,th095::DecompressData,852,matching,100.00,decompress-data,python3 scripts/build.py --unit decompress-data && python3 scripts/compare-coff-function.py --unit decompress-data --json
0x0041BA30,th095::CalculateByteChecksum,71,matching,100.00,checksum-byte,python3 scripts/build.py --unit checksum-byte && python3 scripts/compare-coff-function.py --unit checksum-byte --json
0x004550F0,th095::PbgArchive::ReadDecompressEntry,464,matching,100.00,pbg-archive-read-decompress-entry,python3 scripts/build.py --unit pbg-archive-read-decompress-entry && python3 scripts/compare-coff-function.py --unit pbg-archive-read-decompress-entry --json
0x00455360,th095::PbgArchive::ParseHeader,539,matching,100.00,pbg-archive-parse-header,python3 scripts/build.py --unit pbg-archive-parse-header && python3 scripts/compare-coff-function.py --unit pbg-archive-parse-header --json
0x00436CA0,th095::ScreenEffect::CalcFadeOut,119,matching,100.00,screen-effect-calc-fade-out,python3 scripts/build.py --unit screen-effect-calc-fade-out && python3 scripts/compare-coff-function.py --unit screen-effect-calc-fade-out --json
0x00437190,th095::ScreenEffect::CalcArcadePulse,231,matching,100.00,screen-effect-calc-arcade-pulse,python3 scripts/build.py --unit screen-effect-calc-arcade-pulse && python3 scripts/compare-coff-function.py --unit screen-effect-calc-arcade-pulse --json
0x004372D0,th095::ScreenEffect::CalcShake,473,matching,100.00,screen-effect-calc-shake,python3 scripts/build.py --unit screen-effect-calc-shake && python3 scripts/compare-coff-function.py --unit screen-effect-calc-shake --json
0x004374B0,th095::ScreenEffect::CalcShakeEnvelope,592,matching,100.00,screen-effect-calc-shake-envelope,python3 scripts/build.py --unit screen-effect-calc-shake-envelope && python3 scripts/compare-coff-function.py --unit screen-effect-calc-shake-envelope --json
0x00437700,th095::ScreenEffect::InitializeTimer,53,matching,100.00,screen-effect-initialize-timer,python3 scripts/build.py --unit screen-effect-initialize-timer && python3 scripts/compare-coff-function.py --unit screen-effect-initialize-timer --json
0x00437740,th095::ScreenEffect::DeleteScreenEffect,80,matching,100.00,screen-effect-delete,python3 scripts/build.py --unit screen-effect-delete && python3 scripts/compare-coff-function.py --unit screen-effect-delete --json
0x00436920,th095::ScreenEffect::DrawSquare,887,matching,100.00,screen-effect-draw-square,python3 scripts/build.py --unit screen-effect-draw-square && python3 scripts/compare-coff-function.py --unit screen-effect-draw-square --json
0x00436DD0,th095::ScreenEffect::RegisterChain,598,matching,100.00,screen-effect-register-chain,python3 scripts/build.py --unit screen-effect-register-chain && python3 scripts/compare-coff-function.py --unit screen-effect-register-chain --json
0x00401000,th095::AsciiManager::OnUpdate,135,matching,100.00,ascii-manager-on-update,python3 scripts/build.py --unit ascii-manager-on-update && python3 scripts/compare-coff-function.py --unit ascii-manager-on-update --json
0x004059C0,th095::PhotoBulletManagerView::OnUpdate,62,matching,100.00,photo-bullet-manager-on-update,python3 scripts/build.py --unit photo-bullet-manager-on-update && python3 scripts/compare-coff-function.py --unit photo-bullet-manager-on-update --json
0x0041E9C0,th095::PhotoStraightLaserView::CheckCollision,1910,matching,100.00,photo-straight-laser-check-collision,python3 scripts/build.py --unit photo-straight-laser-check-collision && python3 scripts/compare-coff-function.py --unit photo-straight-laser-check-collision --json
0x00430180,th095::PhotoGameUpdateView::OnUpdate,141,matching,100.00,photo-player-on-update,python3 scripts/build.py --unit photo-player-on-update && python3 scripts/compare-coff-function.py --unit photo-player-on-update --json
0x004356D0,th095::ResultSaveDataView::ParseScoreFile,568,matching,100.00,score-parse-file,python3 scripts/build.py --unit score-parse-file && python3 scripts/compare-coff-function.py --unit score-parse-file --json
0x0041B580,th095::NormalizeAngle,118,matching,100.00,runtime-normalize-angle,python3 scripts/build.py --unit runtime-normalize-angle && python3 scripts/compare-coff-function.py --unit runtime-normalize-angle --json
0x0041B600,th095::Rotate,95,matching,100.00,runtime-rotate-vector,python3 scripts/build.py --unit runtime-rotate-vector && python3 scripts/compare-coff-function.py --unit runtime-rotate-vector --json
0x00421C00,th095::GameErrorContext::Flush,133,matching,100.00,game-error-context-flush,python3 scripts/build.py --unit game-error-context-flush && python3 scripts/compare-coff-function.py --unit game-error-context-flush --json
0x00444B10,th095::AnmManagerUpdateView::UpdateVms,358,matching,100.00,anm-update-vms,python3 scripts/build.py --unit anm-update-vms && python3 scripts/compare-coff-function.py --unit anm-update-vms --json
0x00422300,th095::MidiOutput::ParseFile,547,matching,100.00,midi-output-parse-file,python3 scripts/build.py --unit midi-output-parse-file && python3 scripts/compare-coff-function.py --unit midi-output-parse-file --json
0x00422800,th095::MidiOutput::OnTimerElapsed,615,matching,100.00,midi-output-on-timer-elapsed,python3 scripts/build.py --unit midi-output-on-timer-elapsed && python3 scripts/compare-coff-function.py --unit midi-output-on-timer-elapsed --json
0x00423310,th095::MidiOutput::FadeOutSetVolume,183,matching,100.00,midi-output-fade-out-set-volume,python3 scripts/build.py --unit midi-output-fade-out-set-volume && python3 scripts/compare-coff-function.py --unit midi-output-fade-out-set-volume --json
0x004020C0,th095::Background::Background,389,matching,100.00,background-constructor,python3 scripts/build.py --unit background-constructor && python3 scripts/compare-coff-function.py --unit background-constructor --json
0x0041E750,th095::PhotoStraightLaserView::CountPhotoTargets,614,matching,100.00,photo-straight-laser-count-photo-targets,python3 scripts/build.py --unit photo-straight-laser-count-photo-targets && python3 scripts/compare-coff-function.py --unit photo-straight-laser-count-photo-targets --json
0x00426350,th095::Supervisor::Supervisor,255,matching,100.00,supervisor-constructor,python3 scripts/build.py --unit supervisor-constructor && python3 scripts/compare-coff-function.py --unit supervisor-constructor --json
0x00426450,th095::Supervisor::~Supervisor,84,matching,100.00,supervisor-destructor,python3 scripts/build.py --unit supervisor-destructor && python3 scripts/compare-coff-function.py --unit supervisor-destructor --json
0x00402330,th095::Background::~Background,366,matching,100.00,background-destructor,python3 scripts/build.py --unit background-destructor && python3 scripts/compare-coff-function.py --unit background-destructor --json
0x0042C220,th095::PhotoOverlayManagerView::Draw,434,matching,100.00,photo-overlay-draw,python3 scripts/build.py --unit photo-overlay-draw && python3 scripts/compare-coff-function.py --unit photo-overlay-draw --json
0x00455BF0,th095::CPbgFile::ReadWholeFile,199,matching,100.00,pbg-file-read-whole,python3 scripts/build.py --unit pbg-file-read-whole && python3 scripts/compare-coff-function.py --unit pbg-file-read-whole --json
0x00452E50,th095::PbgArchiveEntry::PbgArchiveEntry,23,matching,100.00,pbg-archive-entry-constructor,python3 scripts/build.py --unit pbg-archive-entry-constructor && python3 scripts/compare-coff-function.py --unit pbg-archive-entry-constructor --json
0x0041CE60,th095::PhotoItemManagerView::Update,1235,matching,100.00,photo-item-manager-update,python3 scripts/build.py --unit photo-item-manager-update && python3 scripts/compare-coff-function.py --unit photo-item-manager-update --json
0x00456650,th095::Lzss::AddString,280,matching,100.00,lzss-add-string,python3 scripts/build.py --unit lzss-add-string && python3 scripts/compare-coff-function.py --unit lzss-add-string --json
0x004168D0,th095::PhotoRuntimeView::CountPhotoTargets,1274,matching,100.00,photo-runtime-count-photo-targets,python3 scripts/build.py --unit photo-runtime-count-photo-targets && python3 scripts/compare-coff-function.py --unit photo-runtime-count-photo-targets --json
0x0044E4B0,th095::OptionsMenuView::Update,10103,matching,100.00,options-menu-update,python3 scripts/build.py --unit options-menu-update && python3 scripts/compare-coff-function.py --unit options-menu-update --json
